,Vehicle_ID,Frame_ID,Tot_Frames,Epoch_ms,Local_X,Local_Y,Global_X,Global_Y,Veh_Len,Veh_Wid,Veh_Class,Veh_Velocity,Vehicle_Acc,Lane_ID,Org_Zone,Dest_Zone,Intersection,Section,Direction,Movement,Preceding_Veh,Following_Veh,Spacing,Headway
129930,390,3156,1375,1163345900,13.918,1184.933,2230820.191,1376645.5259999998,14.5,6.5,2,23.79,1.57,0,101,214,3,0,2,1,0,0,0.0,0.0
130072,390,3298,1375,1163360100,16.657,1588.0320000000002,2230850.899,1377049.1819999998,14.5,6.5,2,27.86,5.42,0,101,214,4,0,2,1,0,0,0.0,0.0
130587,390,3813,1375,1163411600,16.171,1975.786,2230820.277,1377437.55,14.5,6.5,2,29.51,-3.21,0,101,214,5,0,2,1,0,0,0.0,0.0
130715,396,2562,1319,1163286500,12.048,232.308,2230544.308,1375762.08,15.5,6.7,2,13.09,-7.15,0,102,214,1,0,2,3,0,0,0.0,0.0
130860,396,2707,1319,1163301000,10.764000000000001,650.128,2230580.35,1376178.494,15.5,6.7,2,33.78,-5.63,0,102,214,2,0,2,1,0,0,0.0,0.0
131328,396,3175,1319,1163347800,14.203,1183.099,2230819.725,1376643.716,15.5,6.7,2,22.5,4.45,0,102,214,3,0,2,1,0,0,0.0,0.0
131472,396,3319,1319,1163362200,18.813,1587.611,2230853.445,1377048.861,15.5,6.7,2,25.49,-5.76,0,102,214,4,0,2,1,0,0,0.0,0.0
131984,396,3831,1319,1163413400,14.812000000000001,1975.651,2230818.9390000002,1377437.221,15.5,6.7,2,26.18,-1.79,0,102,214,5,0,2,1,0,0,0.0,0.0
133805,405,2623,1646,1163292600,-10.217,2071.0170000000003,2230779.663,1377527.869,15.5,6.5,2,23.9,0.0,1,114,223,5,0,4,1,399,0,591.51,24.75
133939,405,2757,1646,1163306000,-3.763,1650.981,2230829.501,1377111.85,15.5,6.5,2,36.29,4.99,0,114,223,4,0,4,1,0,0,0.0,0.0
134203,405,3021,1646,1163332400,-23.293000000000003,1243.339,2230805.9069999997,1376710.55,15.5,6.5,2,32.43,10.02,0,114,223,3,0,4,1,0,0,0.0,0.0
134596,405,3414,1646,1163371700,-23.486,777.3530000000001,2230570.758,1376313.157,15.5,6.5,2,4.02,-10.03,0,114,223,2,0,4,1,0,0,0.0,0.0
135419,405,4237,1646,1163454000,-26.205,232.722,2230506.734,1375769.271,15.5,6.5,2,12.54,-11.29,0,114,223,1,0,4,3,0,0,0.0,0.0
135451,407,2623,1638,1163292600,-18.672,2063.491,2230772.46,1377519.138,16.1,6.0,2,27.4,0.0,2,114,201,5,0,4,1,379,0,785.89,28.68
135579,407,2751,1638,1163305400,-13.067,1652.901,2230820.1459999997,1377113.427,16.1,6.0,2,39.93,4.17,0,114,201,4,0,4,1,0,0,0.0,0.0
135814,407,2986,1638,1163328900,-22.855999999999998,1242.649,2230806.2430000002,1376709.785,16.1,6.0,2,35.06,10.02,0,114,201,3,0,4,1,0,0,0.0,0.0
136217,407,3389,1638,1163369200,-20.954,777.067,2230572.586,1376311.1430000002,16.1,6.0,2,6.42,12.27,0,114,201,2,0,4,1,0,0,0.0,0.0
137029,407,4201,1638,1163450400,-23.191999999999997,232.822,2230509.719,1375768.851,16.1,6.0,2,11.07,-11.15,0,114,201,1,0,4,1,0,0,0.0,0.0
137089,410,2653,1184,1163295600,6.449,216.108,2230536.119,1375746.946,15.2,6.4,2,17.87,10.02,0,123,213,1,0,2,2,0,0,0.0,0.0
137804,410,3368,1184,1163367100,13.456,649.913,2230582.9359999998,1376177.7130000002,15.2,6.4,2,15.31,11.14,0,123,213,2,0,2,1,0,0,0.0,0.0
137986,410,3550,1184,1163385300,23.604,1186.788,2230829.83,1376643.507,15.2,6.4,2,31.11,3.72,0,123,213,3,0,2,1,0,0,0.0,0.0
138102,410,3666,1184,1163396900,27.809,1588.8729999999998,2230862.079,1377050.063,15.2,6.4,2,28.52,12.27,0,123,213,4,0,2,1,0,0,0.0,0.0
138239,410,3803,1184,1163410600,27.63,1968.604,2230832.6040000003,1377431.994,15.2,6.4,2,23.58,-5.29,0,123,213,5,0,2,3,0,0,0.0,0.0
138298,413,2651,1665,1163295400,-10.404000000000002,2064.019,2230780.549,1377520.925,15.3,6.6,2,25.78,0.0,1,114,201,5,0,4,1,399,0,649.35,25.19
138421,413,2774,1665,1163307700,-5.721,1650.51,2230827.551,1377111.345,15.3,6.6,2,37.34,-3.18,0,114,201,4,0,4,1,0,0,0.0,0.0
138688,413,3041,1665,1163334400,-24.156,1244.25,2230805.19,1376711.664,15.3,6.6,2,36.51,10.02,0,114,201,3,0,4,1,0,0,0.0,0.0
139082,413,3435,1665,1163373800,-24.361,777.352,2230569.8959999997,1376313.389,15.3,6.6,2,6.02,-9.34,0,114,201,2,0,4,1,0,0,0.0,0.0
139914,413,4267,1665,1163457000,-22.65,233.25,2230510.333,1375769.208,15.3,6.6,2,12.8,-10.79,0,114,201,1,0,4,1,0,0,0.0,0.0
139963,415,2651,1720,1163295400,-21.171,2063.558,2230769.98,1377518.822,15.6,6.0,2,26.92,0.0,2,114,201,5,0,4,1,379,0,795.73,29.56
140099,415,2787,1720,1163309000,-14.693,1651.714,2230818.563,1377112.34,15.6,6.0,2,37.5,0.5,0,114,201,4,0,4,1,0,0,0.0,0.0
140385,415,3073,1720,1163337600,-25.139,1243.9,2230804.185,1376711.57,15.6,6.0,2,35.99,10.02,0,114,201,3,0,4,1,0,0,0.0,0.0
140789,415,3477,1720,1163378000,-22.987,777.404,2230571.346,1376313.221,15.6,6.0,2,5.97,-12.27,0,114,201,2,0,4,1,0,0,0.0,0.0
141611,415,4299,1720,1163460200,-22.448,233.00099999999998,2230510.431,1375768.604,15.6,6.0,2,24.91,-10.02,0,114,201,1,0,4,1,0,0,0.0,0.0
141683,418,2673,903,1163297600,-6.444,2053.16,2230786.124,1377510.799,14.6,6.0,2,32.81,0.0,1,114,202,5,0,4,1,405,0,105.19,3.21
141798,418,2788,903,1163309100,-2.7260000000000004,1649.086,2230830.567,1377109.989,14.6,6.0,2,37.94,2.64,0,114,202,4,0,4,1,0,0,0.0,0.0
142046,418,3036,903,1163333900,-12.597000000000001,1238.401,2230816.014,1376704.159,14.6,6.0,2,35.96,-2.32,0,114,202,3,0,4,1,0,0,0.0,0.0
142268,418,3258,903,1163356100,-3.5060000000000002,777.3539999999999,2230589.833,1376306.6519999998,14.6,6.0,2,0.06,0.0,0,114,202,2,0,4,1,0,0,0.0,0.0
142552,418,3542,903,1163384500,-5.062,232.799,2230527.557,1375765.608,14.6,6.0,2,23.71,-6.71,0,114,202,1,0,4,2,0,0,0.0,0.0
142579,419,2689,1602,1163299200,-8.666,2054.22,2230783.766,1377511.507,16.1,6.5,2,33.67,0.0,1,114,201,5,0,4,1,413,0,100.75,2.99
142696,419,2806,1602,1163310900,-3.844,1652.424,2230829.384,1377113.2619999999,16.1,6.5,2,35.31,1.3,0,114,201,4,0,4,1,0,0,0.0,0.0
142947,419,3057,1602,1163336000,-13.15,1240.662,2230815.437,1376705.419,16.1,6.5,2,35.56,12.27,0,114,201,3,0,4,1,0,0,0.0,0.0
143286,419,3396,1602,1163369900,-13.147,777.347,2230580.688,1376309.9109999998,16.1,6.5,2,2.44,-11.21,0,114,201,2,0,4,1,0,0,0.0,0.0
144118,419,4228,1602,1163453100,-12.729000000000001,234.489,2230520.289,1375768.525,16.1,6.5,2,13.2,-10.67,0,114,201,1,0,4,1,0,0,0.0,0.0
144181,420,2715,1603,1163301800,-8.452,2062.216,2230782.754,1377519.4419999998,14.6,6.5,2,23.91,0.0,1,114,201,5,0,4,1,419,0,94.35,3.95
144304,420,2838,1603,1163314100,-2.524,1651.283,2230830.735,1377112.185,14.6,6.5,2,37.29,-4.59,0,114,201,4,0,4,1,0,0,0.0,0.0
144556,420,3090,1603,1163339300,-16.695999999999998,1238.53,2230812.06,1376705.3290000001,14.6,6.5,2,42.96,-12.27,0,114,201,3,0,4,1,0,0,0.0,0.0
144896,420,3430,1603,1163373300,-13.633,777.4839999999999,2230580.225,1376310.071,14.6,6.5,2,9.58,-7.37,0,114,201,2,0,4,1,0,0,0.0,0.0
145731,420,4265,1603,1163456800,-13.527000000000001,234.42700000000002,2230519.442,1375768.32,14.6,6.5,2,25.39,-8.86,0,114,201,1,0,4,1,0,0,0.0,0.0
146683,432,2753,1355,1163305600,-21.325,2057.81,2230770.707,1377513.118,14.0,6.0,2,21.82,0.0,2,114,202,5,0,4,1,415,0,280.45,12.85
146836,432,2906,1355,1163320900,-12.284,1650.611,2230820.988,1377111.293,14.0,6.0,2,36.02,1.02,0,114,202,4,0,4,1,0,0,0.0,0.0
147043,432,3113,1355,1163341600,-28.772,1241.0539999999999,2230801.43,1376711.207,14.0,6.0,2,46.65,-12.27,0,114,202,3,0,4,1,0,0,0.0,0.0
147316,432,3386,1355,1163368900,-4.669,777.005,2230588.526,1376306.225,14.0,6.0,2,8.57,11.75,0,114,202,2,0,4,1,0,0,0.0,0.0
148004,432,4074,1355,1163437700,-4.593999999999999,233.954,2230528.233,1375766.7340000002,14.0,6.0,2,14.6,12.27,0,114,202,1,0,4,2,0,0,0.0,0.0
148032,443,2757,1574,1163306000,-13.587,2066.493,2230777.025,1377522.8830000001,15.5,7.0,2,37.46,0.0,1,114,201,5,0,4,1,420,0,134.54,3.59
148150,443,2875,1574,1163317800,-3.94,1649.226,2230829.351,1377110.1030000001,15.5,7.0,2,40.71,7.15,0,114,201,4,0,4,1,0,0,0.0,0.0
148395,443,3120,1574,1163342300,-16.311,1238.478,2230812.387,1376705.115,15.5,7.0,2,51.42,-10.02,0,114,201,3,0,4,1,0,0,0.0,0.0
148731,443,3456,1574,1163375900,-15.602,777.3539999999999,2230578.226,1376310.4730000002,15.5,7.0,2,8.64,-5.94,0,114,201,2,0,4,1,0,0,0.0,0.0
149566,443,4291,1574,1163459400,-13.432,232.69799999999998,2230519.28,1375766.872,15.5,7.0,2,29.89,-10.02,0,114,201,1,0,4,1,0,0,0.0,0.0
149606,449,2785,1564,1163308800,-10.592,2057.0229999999997,2230781.434,1377513.9819999998,15.0,6.5,2,33.16,0.0,1,114,201,5,0,4,1,443,0,94.98,2.86
149723,449,2902,1564,1163320500,-3.948,1650.771,2230829.3219999997,1377111.4519999998,15.0,6.5,2,30.28,-11.2,0,114,201,4,0,4,1,0,0,0.0,0.0
149969,449,3148,1564,1163345100,-13.692,1237.355,2230814.464,1376703.295,15.0,6.5,2,45.02,-10.02,0,114,201,3,0,4,1,0,0,0.0,0.0
150300,449,3479,1564,1163378200,-12.135,777.071,2230581.296,1376308.858,15.0,6.5,2,14.49,5.9,0,114,201,2,0,4,1,0,0,0.0,0.0
151132,449,4311,1564,1163461400,-13.67,232.317,2230518.978,1375766.533,15.0,6.5,2,29.74,-10.02,0,114,201,1,0,4,1,0,0,0.0,0.0
152132,460,2813,1619,1163311600,-10.227,2052.011,2230782.562,1377509.085,16.0,6.5,2,38.12,0.0,1,114,201,5,0,4,1,449,0,88.19,2.31
152242,460,2923,1619,1163322600,-2.7969999999999997,1649.521,2230830.489,1377110.4230000002,16.0,6.5,2,37.41,0.67,0,114,201,4,0,4,1,0,0,0.0,0.0
152508,460,3189,1619,1163349200,-18.255,1239.933,2230811.101,1376707.073,16.0,6.5,2,49.71,-10.02,0,114,201,3,0,4,1,0,0,0.0,0.0
152839,460,3520,1619,1163382300,-11.567,776.1619999999999,2230581.712,1376307.313,16.0,6.5,2,19.26,10.02,0,114,201,2,0,4,1,0,0,0.0,0.0
153701,460,4382,1619,1163468500,-13.458,233.753,2230519.392,1375767.646,16.0,6.5,2,36.87,-8.59,0,114,201,1,0,4,1,0,0,0.0,0.0
153751,461,2813,1568,1163311600,-21.241999999999997,2051.556,2230771.746,1377506.95,15.1,6.5,2,21.37,0.0,2,115,201,5,0,4,3,0,0,0.0,0.0
153922,461,2984,1568,1163328700,-14.062000000000001,1651.132,2230819.202,1377111.774,15.1,6.5,2,23.67,-2.33,0,115,201,4,0,4,1,0,0,0.0,0.0
154097,461,3159,1568,1163346200,-16.745,1239.785,2230812.5069999998,1376706.521,15.1,6.5,2,49.27,-12.27,0,115,201,3,0,4,1,0,0,0.0,0.0
154435,461,3497,1568,1163380000,-12.987,776.2360000000001,2230579.859,1376307.8769999999,15.1,6.5,2,17.26,10.02,0,115,201,2,0,4,1,0,0,0.0,0.0
155275,461,4337,1568,1163464000,-13.001,231.976,2230519.578,1375766.0869999998,15.1,6.5,2,35.26,-10.02,0,115,201,1,0,4,1,0,0,0.0,0.0
155319,464,2828,1603,1163313100,-21.954,2062.3289999999997,2230769.394,1377517.487,16.0,6.5,2,19.89,0.0,2,114,201,5,0,4,1,450,0,86.98,4.37
155457,464,2966,1603,1163326900,-1.59,1650.016,2230831.688,1377110.957,16.0,6.5,2,32.99,-1.46,0,114,201,4,0,4,1,0,0,0.0,0.0
155716,464,3225,1603,1163352800,-15.425,1237.887,2230813.01,1376704.3090000001,16.0,6.5,2,51.42,-10.02,0,114,201,3,0,4,1,0,0,0.0,0.0
156044,464,3553,1603,1163385600,-12.347999999999999,776.4110000000001,2230580.693,1376308.122,16.0,6.5,2,21.55,10.02,0,114,201,2,0,4,1,0,0,0.0,0.0
156890,464,4399,1603,1163470200,-13.535,233.16400000000002,2230519.212,1375767.0790000001,16.0,6.5,2,41.06,-9.05,0,114,201,1,0,4,1,0,0,0.0,0.0
156922,468,2840,1296,1163314300,-10.802,2058.529,2230780.996,1377515.438,16.0,7.0,2,38.34,0.0,1,114,202,5,0,4,1,460,0,106.42,2.78
157028,468,2946,1296,1163324900,-4.632,1651.9679999999998,2230828.616,1377112.779,16.0,7.0,2,38.43,2.45,0,114,202,4,0,4,1,0,0,0.0,0.0
157289,468,3207,1296,1163351000,-17.779,1238.559,2230811.0409999997,1376705.701,16.0,7.0,2,51.35,-12.27,0,114,202,3,0,4,1,0,0,0.0,0.0
157618,468,3536,1296,1163383900,-11.366,776.365,2230581.583,1376307.706,16.0,7.0,2,20.26,10.02,0,114,202,2,0,4,1,0,0,0.0,0.0
158183,468,4101,1296,1163440400,0.142,234.363,2230532.953,1375766.2240000002,16.0,7.0,2,22.3,4.69,0,114,202,1,0,4,2,0,0,0.0,0.0
158209,475,2851,1533,1163315400,-22.823,2057.617,2230769.256,1377512.698,15.0,7.0,2,19.6,0.0,2,115,223,5,0,4,3,0,0,0.0,0.0
158365,475,3007,1533,1163331000,-13.898,1651.8210000000001,2230819.356,1377112.467,15.0,7.0,2,26.86,-3.65,0,115,223,4,0,4,1,0,0,0.0,0.0
158545,475,3187,1533,1163349000,-24.936999999999998,1243.243,2230804.286,1376710.8280000002,15.0,7.0,2,51.3,12.27,0,115,223,3,0,4,1,0,0,0.0,0.0
158882,475,3524,1533,1163382700,-24.663,777.183,2230569.173,1376312.611,15.0,7.0,2,8.25,10.02,0,115,223,2,0,4,1,0,0,0.0,0.0
159723,475,4365,1533,1163466800,-25.003,233.833,2230508.042,1375769.763,15.0,7.0,2,22.66,-10.02,0,115,223,1,0,4,3,0,0,0.0,0.0
159762,480,2863,1592,1163316600,-9.972000000000001,2061.508,2230781.361,1377518.509,15.7,6.8,2,36.45,0.0,1,114,201,5,0,4,1,468,0,91.14,2.5
159882,480,2983,1592,1163328600,-2.983,1650.306,2230830.2909999997,1377111.2030000002,15.7,6.8,2,33.83,2.65,0,114,201,4,0,4,1,0,0,0.0,0.0
160150,480,3251,1592,1163355400,-17.945,1238.583,2230810.855,1376705.685,15.7,6.8,2,51.44,-10.02,0,114,201,3,0,4,1,0,0,0.0,0.0
160474,480,3575,1592,1163387800,-10.655999999999999,776.551,2230582.384,1376307.7240000002,15.7,6.8,2,23.87,12.27,0,114,201,2,0,4,1,0,0,0.0,0.0
161323,480,4424,1592,1163472700,-13.953,230.937,2230518.456,1375765.218,15.7,6.8,2,38.57,-10.02,0,114,201,1,0,4,1,0,0,0.0,0.0
161354,483,2868,1557,1163317100,-22.035,2059.33,2230769.773,1377514.511,16.3,6.6,2,33.0,0.0,2,114,201,5,0,4,1,464,0,85.53,2.59
161521,483,3035,1557,1163333800,-12.501,1650.8,2230820.768,1377111.4780000001,16.3,6.6,2,22.65,-2.0,0,114,201,4,0,4,1,0,0,0.0,0.0
161694,483,3208,1557,1163351100,-24.415,1244.315,2230804.94,1376711.745,16.3,6.6,2,51.31,11.2,0,114,201,3,0,4,1,0,0,0.0,0.0
162034,483,3548,1557,1163385100,-26.098000000000003,777.3489999999999,2230568.148,1376313.774,16.3,6.6,2,7.25,-5.79,0,114,201,2,0,4,1,0,0,0.0,0.0
162873,483,4387,1557,1163469000,-21.983,232.864,2230510.871,1375768.4230000002,16.3,6.6,2,25.34,-10.02,0,114,201,1,0,4,1,0,0,0.0,0.0
163255,491,2914,1629,1163321700,4.543,219.47299999999998,2230534.673,1375750.801,17.5,6.5,2,18.4,-1.64,0,123,215,1,0,2,2,0,0,0.0,0.0
163708,491,3367,1629,1163367000,4.0089999999999995,650.183,2230573.681,1376179.645,17.5,6.5,2,16.51,-3.16,0,123,215,2,0,2,1,0,0,0.0,0.0
163870,491,3529,1629,1163383200,14.599,1185.013,2230820.833,1376645.331,17.5,6.5,2,32.46,5.08,0,123,215,3,0,2,1,0,0,0.0,0.0
163971,491,3630,1629,1163393300,11.849,1590.9,2230846.111,1377051.7769999998,17.5,6.5,2,39.37,12.27,0,123,215,4,0,2,1,0,0,0.0,0.0
164810,491,4469,1629,1163477200,6.474,1980.6329999999998,2230809.997,1377440.9840000002,17.5,6.5,2,13.67,11.99,0,123,215,5,0,2,2,0,0,0.0,0.0
166270,500,2947,1540,1163325000,-12.145,2055.063,2230780.199,1377511.8080000002,16.0,6.5,2,41.86,0.0,1,114,201,5,0,4,1,497,0,98.24,2.35
166517,500,3194,1540,1163349700,-13.455,1652.308,2230819.775,1377113.011,16.0,6.5,2,20.92,10.02,0,114,201,4,0,4,1,0,0,0.0,0.0
166663,500,3340,1540,1163364300,-25.195999999999998,1244.474,2230804.216,1376712.2140000002,16.0,6.5,2,44.86,10.02,0,114,201,3,0,4,1,0,0,0.0,0.0
166914,500,3591,1540,1163389400,-12.934000000000001,775.87,2230580.325,1376307.334,16.0,6.5,2,21.17,12.27,0,114,201,2,0,4,1,0,0,0.0,0.0
167766,500,4443,1540,1163474600,-12.799000000000001,233.111,2230519.931,1375766.915,16.0,6.5,2,38.05,-8.3,0,114,201,1,0,4,1,0,0,0.0,0.0
167897,509,2969,1536,1163327200,-11.435,2053.544,2230781.133,1377510.415,15.0,7.0,2,40.74,0.0,1,114,201,5,0,4,1,500,0,91.34,2.24
168061,509,3133,1536,1163343600,-13.978,1651.31,2230819.284,1377111.9540000001,15.0,7.0,2,19.18,-2.53,0,114,201,4,0,4,1,0,0,0.0,0.0
168193,509,3265,1536,1163356800,-22.986,1239.867,2230806.466,1376708.254,15.0,7.0,2,51.33,-10.02,0,114,201,3,0,4,1,0,0,0.0,0.0
168527,509,3599,1536,1163390200,-21.98,777.423,2230572.313,1376312.9030000002,15.0,7.0,2,10.4,-12.27,0,114,201,2,0,4,1,0,0,0.0,0.0
169387,509,4459,1536,1163476200,-13.436,232.72400000000002,2230519.172,1375766.289,15.0,7.0,2,37.13,-10.02,0,114,201,1,0,4,1,0,0,0.0,0.0
169433,512,2990,1468,1163329300,-11.542,2049.545,2230781.639,1377506.447,16.0,7.0,2,41.9,0.0,2,115,201,5,0,4,3,0,0,0.0,0.0
169615,512,3172,1468,1163347500,-14.562000000000001,1652.374,2230818.673,1377112.872,16.0,7.0,2,16.36,-1.93,0,115,201,4,0,4,1,0,0,0.0,0.0
169769,512,3326,1468,1163362900,-22.849,1243.4669999999999,2230806.351,1376710.517,16.0,7.0,2,47.13,12.27,0,115,201,3,0,4,1,0,0,0.0,0.0
170065,512,3622,1468,1163392500,-22.641,777.3580000000001,2230571.357,1376312.4640000002,16.0,7.0,2,9.28,6.39,0,115,201,2,0,4,1,0,0,0.0,0.0
170850,512,4407,1468,1163471000,-22.962,232.87099999999998,2230509.899,1375768.55,16.0,7.0,2,30.25,-10.02,0,115,201,1,0,4,1,0,0,0.0,0.0
172322,530,3173,782,1163347600,11.626,141.422,2230527.943,1375672.7040000001,16.5,7.0,2,5.68,-4.91,0,101,214,1,0,2,1,0,0,0.0,0.0
172570,530,3421,782,1163372400,4.989,649.701,2230574.571,1376179.072,16.5,7.0,2,14.82,-1.48,0,101,214,2,0,2,1,0,0,0.0,0.0
172722,530,3573,782,1163387600,12.12,1186.136,2230818.981,1376647.322,16.5,7.0,2,42.47,3.91,0,101,214,3,0,2,1,0,0,0.0,0.0
172830,530,3681,782,1163398400,19.432000000000002,1589.711,2230853.6769999997,1377050.7519999999,16.5,7.0,2,29.54,12.27,0,101,214,4,0,2,1,0,0,0.0,0.0
173025,530,3876,782,1163417900,14.889000000000001,1976.318,2230818.922,1377437.904,16.5,7.0,2,28.79,-3.44,0,101,214,5,0,2,1,0,0,0.0,0.0
173061,532,3146,1257,1163344900,-13.832,1996.592,2230787.4790000003,1377453.767,15.7,6.9,2,18.25,-1.18,0,115,201,5,0,4,3,0,0,0.0,0.0
173178,532,3263,1257,1163356600,-12.077,1649.085,2230821.2180000003,1377109.7719999999,15.7,6.9,2,42.71,1.65,0,115,201,4,0,4,1,0,0,0.0,0.0
173270,532,3355,1257,1163365800,-19.079,1239.2830000000001,2230810.034,1376706.6609999998,15.7,6.9,2,51.46,-10.02,0,115,201,3,0,4,1,0,0,0.0,0.0
173428,532,3513,1257,1163381600,-2.623,774.169,2230589.9930000002,1376302.936,15.7,6.9,2,35.51,4.35,0,115,201,2,0,4,1,0,0,0.0,0.0
174274,532,4359,1257,1163466200,-13.545,232.176,2230519.077,1375766.374,15.7,6.9,2,35.63,-10.02,0,115,201,1,0,4,1,0,0,0.0,0.0
174538,545,3220,680,1163352300,23.845,143.953,2230540.456,1375673.358,17.1,7.0,2,39.42,-10.02,0,101,214,1,0,2,1,0,0,0.0,0.0
174710,545,3392,680,1163369500,14.550999999999998,649.9169999999999,2230584.03,1376177.644,17.1,7.0,2,18.28,-4.77,0,101,214,2,0,2,1,0,0,0.0,0.0
174883,545,3565,680,1163386800,25.147,1187.27,2230831.5,1376643.344,17.1,7.0,2,36.48,5.25,0,101,214,3,0,2,1,0,0,0.0,0.0
175004,545,3686,680,1163398900,28.516,1589.8929999999998,2230862.703,1377051.299,17.1,7.0,2,34.24,6.97,0,101,214,4,0,2,1,0,0,0.0,0.0
175147,545,3829,680,1163413200,26.003,1969.854,2230830.82,1377433.0669999998,17.1,7.0,2,26.39,2.89,0,101,214,5,0,2,1,0,0,0.0,0.0
175460,556,3249,1434,1163355200,14.248,145.08700000000002,2230531.212,1375676.096,17.0,7.0,2,47.07,-10.02,0,101,214,1,0,2,1,0,0,0.0,0.0
175657,556,3446,1434,1163374900,4.775,650.365,2230574.481,1376179.751,17.0,7.0,2,24.54,-3.25,0,101,214,2,0,2,1,0,0,0.0,0.0
175831,556,3620,1434,1163392300,12.882,1182.562,2230818.308,1376643.729,17.0,7.0,2,4.46,-1.19,0,101,214,3,0,2,1,0,0,0.0,0.0
176294,556,4083,1434,1163438600,19.237000000000002,1589.386,2230853.517,1377050.4719999998,17.0,7.0,2,33.94,10.02,0,101,214,4,0,2,1,0,0,0.0,0.0
176445,556,4234,1434,1163453700,16.480999999999998,1974.285,2230820.774,1377436.1469999999,17.0,7.0,2,3.94,-11.21,0,101,214,5,0,2,1,0,0,0.0,0.0
176889,559,3266,894,1163356900,-13.552,1991.366,2230788.555,1377448.646,15.4,6.5,2,23.6,-2.67,0,115,202,5,0,4,3,0,0,0.0,0.0
177021,559,3398,894,1163370100,-1.733,1651.433,2230831.524,1377112.341,15.4,6.5,2,30.6,2.86,0,115,202,4,0,4,1,0,0,0.0,0.0
177114,559,3491,894,1163379400,-15.725,1242.1960000000001,2230813.134,1376707.5580000002,15.4,6.5,2,51.32,10.02,0,115,202,3,0,4,1,0,0,0.0,0.0
177207,559,3584,894,1163388700,-2.864,777.18,2230590.268,1376306.085,15.4,6.5,2,44.64,5.72,0,115,202,2,0,4,1,0,0,0.0,0.0
177741,559,4118,894,1163442100,-2.441,234.986,2230530.508,1375767.229,15.4,6.5,2,19.03,4.49,0,115,202,1,0,4,2,0,0,0.0,0.0
177780,562,3267,1415,1163357000,22.563000000000002,146.109,2230539.568,1375675.698,17.0,7.0,2,36.48,-11.14,0,101,214,1,0,2,1,0,0,0.0,0.0
177951,562,3438,1415,1163374100,15.550999999999998,648.977,2230584.867,1376176.544,17.0,7.0,2,29.2,-6.61,0,101,214,2,0,2,1,0,0,0.0,0.0
178130,562,3617,1415,1163392000,26.27,1186.351,2230832.096,1376642.055,17.0,7.0,2,9.99,-5.03,0,101,214,3,0,2,1,0,0,0.0,0.0
178621,562,4108,1415,1163441100,28.895,1589.684,2230863.153,1377050.961,17.0,7.0,2,29.0,10.02,0,101,214,4,0,2,1,0,0,0.0,0.0
178778,562,4265,1415,1163456800,25.495,1969.944,2230830.317,1377433.0459999999,17.0,7.0,2,17.2,-1.86,0,101,214,5,0,2,1,0,0,0.0,0.0
179205,564,3277,1395,1163358000,14.355,143.49,2230531.011,1375674.406,16.0,7.0,2,36.86,-10.4,0,101,213,1,0,2,1,0,0,0.0,0.0
179386,564,3458,1395,1163376100,14.186,650.184,2230583.731,1376177.9630000002,16.0,7.0,2,27.91,-5.69,0,101,213,2,0,2,1,0,0,0.0,0.0
179913,564,3985,1395,1163428800,26.337,1187.121,2230832.4680000003,1376642.731,16.0,7.0,2,15.16,0.0,0,101,213,3,0,2,1,0,0,0.0,0.0
180052,564,4124,1395,1163442700,28.319000000000003,1588.043,2230862.596,1377049.233,16.0,7.0,2,28.15,12.27,0,101,213,4,0,2,1,0,0,0.0,0.0
180561,564,4633,1395,1163493600,26.989,1969.589,2230831.784,1377432.907,16.0,7.0,2,10.78,-4.23,0,101,213,5,0,2,3,0,0,0.0,0.0
180581,567,3355,1985,1163365800,0.166,2010.379,2230799.201,1377469.54,15.1,7.1,2,9.5,8.62,0,113,201,5,0,4,2,0,0,0.0,0.0
180719,567,3493,1985,1163379600,-10.302999999999999,1652.624,2230822.92,1377113.244,15.1,7.1,2,29.6,3.15,0,113,201,4,0,4,1,0,0,0.0,0.0
181201,567,3975,1985,1163427800,-23.569000000000003,1244.636,2230805.676,1376710.894,15.1,7.1,2,18.27,12.27,0,113,201,3,0,4,1,0,0,0.0,0.0
181592,567,4366,1985,1163466900,-23.752,777.3539999999999,2230570.808,1376313.8569999998,15.1,7.1,2,0.9,3.71,0,113,201,2,0,4,1,0,0,0.0,0.0
182372,567,5146,1985,1163544900,-25.074,233.079,2230507.904,1375769.395,15.1,7.1,2,6.25,-0.05,0,113,201,1,0,4,1,0,0,0.0,0.0
184391,590,3462,1079,1163376500,13.663,2013.5220000000002,2230812.06,1377474.705,15.7,7.2,2,19.64,0.0,0,115,201,5,0,4,3,0,0,0.0,0.0
184496,590,3567,1079,1163387000,-6.347,1648.435,2230826.956,1377109.291,15.7,7.2,2,44.0,12.27,0,115,201,4,0,4,1,0,0,0.0,0.0
184888,590,3959,1079,1163426200,-14.235999999999999,1243.06,2230814.529,1376706.78,15.7,7.2,2,1.67,-0.47,0,115,201,3,0,4,1,0,0,0.0,0.0
185051,590,4122,1079,1163442500,-11.661,777.3330000000001,2230581.876,1376308.9619999998,15.7,7.2,2,1.27,-4.86,0,115,201,2,0,4,1,0,0,0.0,0.0
185442,590,4513,1079,1163481600,-14.550999999999998,233.132,2230518.201,1375767.1919999998,15.7,7.2,2,51.38,-10.02,0,115,201,1,0,4,1,0,0,0.0,0.0
